date,Time Delta,REG1V.HE,NESTE.HE,ORNBV.HE,KNEBV.HE,OLVAS.HE,HUH1V.HE,DETEC.HE,ORNAV.HE,CGCBV.HE,VAIAS.HE,ALBBV.HE,VALMT.HE,EQV1V.HE,PON1V.HE
2021-12-01 14:00:00,2,44.040000915527344,36.91999816894531,35.900001525878906,56.70000076293945,51.20000076293945,34.5099983215332,25.0,35.400001525878906,44.400001525878906,51.900001525878906,29.600000381469727,33.810001373291016,26.799999237060547,41.54999923706055
2021-12-01 16:00:00,16,44.31999969482422,36.900001525878906,36.0099983215332,56.560001373291016,51.20000076293945,34.470001220703125,24.799999237060547,35.79999923706055,44.560001373291016,51.59999847412109,29.600000381469727,33.599998474121094,27.399999618530277,42.0
2021-12-02 08:00:00,1,43.81999969482422,36.88999938964844,36.08000183105469,56.720001220703125,51.20000076293945,34.43000030517578,24.899999618530277,35.45000076293945,44.400001525878906,50.900001525878906,29.600000381469727,33.619998931884766,27.299999237060547,41.29999923706055
2021-12-02 09:00:00,1,43.79999923706055,37.130001068115234,35.959999084472656,56.400001525878906,51.0,34.869998931884766,24.5,35.54999923706055,44.36000061035156,51.0,29.5,33.439998626708984,27.149999618530277,41.75
2021-12-02 10:00:00,1,43.900001525878906,37.209999084472656,35.810001373291016,56.2400016784668,51.20000076293945,34.47999954223633,25.200000762939453,35.400001525878906,43.91999816894531,50.900001525878906,29.899999618530277,33.25,27.100000381469727,41.400001525878906
2021-12-02 11:00:00,1,44.400001525878906,37.52000045776367,35.709999084472656,55.7599983215332,51.59999847412109,34.34000015258789,25.100000381469727,35.150001525878906,43.619998931884766,50.79999923706055,30.0,33.0099983215332,27.299999237060547,41.59999847412109
2021-12-02 12:00:00,1,44.59999847412109,37.900001525878906,35.77000045776367,55.7599983215332,52.0,34.279998779296875,24.700000762939453,35.0,43.41999816894531,51.20000076293945,30.0,33.040000915527344,27.149999618530277,41.400001525878906
2021-12-02 13:00:00,1,44.2400016784668,37.61000061035156,35.72999954223633,55.41999816894531,51.09999847412109,34.25,24.700000762939453,34.900001525878906,43.31999969482422,51.5,29.799999237060547,32.959999084472656,27.049999237060547,41.20000076293945
2021-12-02 14:00:00,1,43.97999954223633,38.040000915527344,35.84000015258789,55.720001220703125,50.79999923706055,34.709999084472656,24.399999618530277,35.20000076293945,43.09999847412109,51.900001525878906,29.799999237060547,33.09000015258789,27.049999237060547,41.25
2021-12-02 15:00:00,1,44.13999938964844,38.16999816894531,35.75,55.36000061035156,49.95000076293945,34.38999938964844,24.0,35.150001525878906,43.18000030517578,51.400001525878906,29.799999237060547,32.95000076293945,26.850000381469727,41.400001525878906
2021-12-02 16:00:00,16,43.619998931884766,38.09999847412109,35.83000183105469,55.63999938964844,48.79999923706055,34.34000015258789,24.200000762939453,35.04999923706055,43.040000915527344,51.79999923706055,29.899999618530277,32.959999084472656,27.0,41.5
2021-12-03 08:00:00,1,43.63999938964844,38.43999862670898,35.90999984741211,55.84000015258789,48.20000076293945,34.58000183105469,23.799999237060547,35.599998474121094,43.08000183105469,51.79999923706055,29.899999618530277,33.22999954223633,27.299999237060547,41.29999923706055
2021-12-03 09:00:00,1,43.70000076293945,39.84999847412109,36.02000045776367,56.86000061035156,47.59999847412109,34.86000061035156,23.600000381469727,35.650001525878906,43.09999847412109,52.29999923706055,29.5,33.66999816894531,27.200000762939453,41.400001525878906
2021-12-03 10:00:00,1,43.560001373291016,39.59999847412109,36.20000076293945,56.84000015258789,47.650001525878906,34.709999084472656,23.899999618530277,35.599998474121094,44.13999938964844,53.29999923706055,30.0,33.619998931884766,27.25,41.04999923706055
2021-12-03 11:00:00,1,43.720001220703125,39.220001220703125,36.06999969482422,56.619998931884766,47.95000076293945,34.599998474121094,24.899999618530277,35.70000076293945,43.97999954223633,53.29999923706055,30.0,33.529998779296875,27.450000762939453,41.09999847412109
2021-12-03 12:00:00,1,43.5,39.33000183105469,36.09000015258789,56.7599983215332,48.20000076293945,34.61000061035156,23.799999237060547,35.54999923706055,43.91999816894531,53.0,29.899999618530277,33.540000915527344,27.350000381469727,41.25
2021-12-03 13:00:00,1,43.84000015258789,39.290000915527344,36.18999862670898,56.77999877929688,47.650001525878906,34.5099983215332,24.399999618530277,35.75,43.900001525878906,53.20000076293945,30.0,33.5099983215332,27.899999618530277,41.04999923706055
2021-12-03 14:00:00,1,43.93999862670898,39.380001068115234,36.11000061035156,56.68000030517578,47.45000076293945,34.5,24.399999618530277,35.849998474121094,43.959999084472656,53.20000076293945,29.899999618530277,33.5099983215332,27.75,40.79999923706055
2021-12-03 15:00:00,1,45.59999847412109,39.79999923706055,36.380001068115234,57.119998931884766,47.400001525878906,34.689998626708984,23.899999618530277,35.5,43.79999923706055,53.20000076293945,31.200000762939453,33.68000030517578,27.899999618530277,40.54999923706055
2021-12-03 16:00:00,88,45.900001525878906,39.59000015258789,36.15999984741211,57.34000015258789,48.0,34.86000061035156,24.399999618530277,35.45000076293945,44.08000183105469,53.20000076293945,31.399999618530277,33.72999954223633,27.5,40.54999923706055
2021-12-07 08:00:00,1,45.79999923706055,39.77000045776367,36.04999923706055,57.220001220703125,48.5,34.790000915527344,24.200000762939453,35.75,43.93999862670898,53.20000076293945,31.399999618530277,33.630001068115234,27.700000762939453,41.29999923706055
2021-12-07 09:00:00,1,45.84000015258789,40.400001525878906,35.939998626708984,57.81999969482422,48.45000076293945,35.41999816894531,24.399999618530277,35.599998474121094,43.91999816894531,53.79999923706055,31.399999618530277,34.33000183105469,27.75,41.650001525878906
2021-12-07 10:00:00,1,45.84000015258789,40.060001373291016,35.959999084472656,57.68000030517578,48.20000076293945,35.380001068115234,24.5,35.599998474121094,45.18000030517578,54.0,31.399999618530277,33.970001220703125,27.700000762939453,41.79999923706055
